Rank	Avalanche_size	Count	Frequency
149	0.12422907488986784	1	0.000200
150	0.12334801762114538	1	0.000200
151	0.1	1	0.000200
152	0.13832599118942732	1	0.000200
153	0.22026431718061673	1	0.000200
154	0.05991189427312775	1	0.000200
155	0.0841409691629956	1	0.000200
156	0.08105726872246696	1	0.000200
157	0.1986784140969163	1	0.000200
158	0.08766519823788546	1	0.000200
159	0.21145374449339208	1	0.000200
160	0.273568281938326	1	0.000200
161	0.11497797356828193	1	0.000200
162	0.16387665198237886	1	0.000200
163	0.2497797356828194	1	0.000200
164	0.14889867841409693	1	0.000200
165	0.05110132158590308	1	0.000200
166	0.22819383259911893	1	0.000200
167	0.2629955947136564	1	0.000200
168	0.1145374449339207	1	0.000200
169	0.12202643171806167	1	0.000200
170	0.113215859030837	1	0.000200
171	0.31013215859030835	1	0.000200
172	0.6233480176211453	1	0.000200
173	0.2409691629955947	1	0.000200
174	0.23524229074889869	1	0.000200
175	0.18766519823788547	1	0.000200
176	0.19955947136563876	1	0.000200
177	0.052422907488986786	1	0.000200
178	0.34889867841409694	1	0.000200
179	0.21629955947136564	1	0.000200
180	0.06519823788546256	1	0.000200
181	0.05638766519823789	1	0.000200
182	0.30616740088105726	1	0.000200
183	0.1378854625550661	1	0.000200
184	0.22246696035242292	1	0.000200
185	0.14713656387665197	1	0.000200
186	0.14273127753303966	1	0.000200
187	0.38061674008810575	1	0.000200
188	0.08370044052863436	1	0.000200
189	0.16299559471365638	1	0.000200
190	0.19779735682819383	1	0.000200
191	0.09030837004405286	1	0.000200
192	0.11674008810572688	1	0.000200
193	0.33303964757709253	1	0.000200
194	0.06872246696035242	1	0.000200
195	0.17753303964757708	1	0.000200
196	0.3726872246696035	1	0.000200
197	0.26123348017621145	1	0.000200
198	0.6136563876651983	1	0.000200
199	0.1422907488986784	1	0.000200
200	0.0762114537444934	1	0.000200
201	0.24008810572687225	1	0.000200
202	0.12863436123348018	1	0.000200
203	0.3013215859030837	1	0.000200
204	0.06167400881057269	1	0.000200
205	0.06607929515418502	1	0.000200
206	0.31938325991189426	1	0.000200
207	0.12070484581497798	1	0.000200
208	0.12158590308370044	1	0.000200
209	0.40881057268722465	1	0.000200
210	0.37533039647577093	1	0.000200
211	0.09251101321585903	1	0.000200
212	0.24625550660792953	1	0.000200
213	0.4779735682819383	1	0.000200
214	0.47841409691629955	1	0.000200
215	0.27841409691629954	1	0.000200
216	0.27665198237885463	1	0.000200
217	0.08325991189427313	1	0.000200
218	0.2286343612334802	1	0.000200
219	0.11189427312775331	1	0.000200
220	0.6828193832599119	1	0.000200
221	0.06387665198237885	1	0.000200
222	0.28105726872246695	1	0.000200
223	0.1524229074889868	1	0.000200
224	0.42070484581497797	1	0.000200
225	0.11145374449339207	1	0.000200
226	0.23788546255506607	1	0.000200
227	0.05066079295154185	1	0.000200
228	0.3092511013215859	1	0.000200
229	0.10837004405286343	1	0.000200
230	0.47709251101321587	1	0.000200
231	0.20881057268722467	1	0.000200
232	0.05947136563876652	1	0.000200
233	0.5079295154185022	1	0.000200
234	0.7427312775330397	1	0.000200
235	0.04361233480176212	1	0.000200
236	0.17180616740088106	1	0.000200
237	0.24581497797356827	1	0.000200
238	0.12466960352422908	1	0.000200
239	0.14625550660792952	1	0.000200
240	0.9096916299559471	1	0.000200
241	0.2955947136563877	1	0.000200
242	0.1801762114537445	1	0.000200
243	0.22290748898678414	1	0.000200
244	0.16784140969162994	1	0.000200
245	0.4237885462555066	1	0.000200
246	0.06079295154185022	1	0.000200
247	0.04669603524229075	1	0.000200
248	1.0	1	0.000200
249	0.053744493392070485	1	0.000200
250	0.48546255506607927	1	0.000200
251	0.4929515418502203	1	0.000200
252	0.08898678414096917	1	0.000200
253	0.06960352422907488	1	0.000200
254	0.04052863436123348	1	0.000200
255	0.7977973568281939	1	0.000200
256	0.06740088105726873	1	0.000200
257	0.06343612334801763	1	0.000200
258	0.05418502202643172	1	0.000200
259	0.0881057268722467	1	0.000200
260	0.41541850220264315	1	0.000200
261	0.4550660792951542	1	0.000200
262	0.5013215859030837	1	0.000200
263	0.05726872246696035	1	0.000200
264	0.9440528634361234	1	0.000200
265	0.11101321585903083	1	0.000200
266	0.057709251101321586	1	0.000200
267	0.23348017621145375	1	0.000200
268	0.06035242290748899	1	0.000200
269	0.21674008810572687	1	0.000200
270	0.05506607929515418	1	0.000200
271	0.14933920704845816	1	0.000200
272	0.18193832599118942	1	0.000200
273	0.07973568281938326	1	0.000200
274	0.025991189427312777	1	0.000200
275	0.13876651982378854	1	0.000200
276	0.5607929515418503	1	0.000200
277	0.15462555066079295	1	0.000200
278	0.8026431718061674	1	0.000200
279	0.13127753303964756	1	0.000200
280	0.40484581497797356	1	0.000200
281	0.11585903083700441	1	0.000200
282	0.3004405286343612	1	0.000200
283	0.07929515418502203	1	0.000200
284	0.11013215859030837	1	0.000200
285	0.12599118942731277	1	0.000200
286	0.9577092511013215	1	0.000200
287	0.5845814977973568	1	0.000200
